RPM,Speed,Engine_Temp,SOC,SOH,Battery_Temp,Voltage,Current
2640,46,81,39.0,99.0,32.0,11.0,13.464
2640,46,79,39.0,99.0,32.0,11.0,13.464
2460,43,79,39.0,99.0,32.0,11.0,13.464
2460,43,90,39.0,99.0,32.0,11.0,13.464
2460,43,80,39.0,99.0,32.0,11.0,15.464
2460,43,97,39.0,99.0,32.0,11.0,15.464
2460,43,80,39.0,99.0,32.0,11.0,15.464
2280,39,89,39.0,99.0,32.0,11.0,15.464
2280,39,87,39.0,99.0,32.0,11.0,15.464
2280,39,82,39.0,99.0,32.0,11.0,9.464
2280,39,78,39.0,99.0,32.0,11.0,9.464
2220,39,79,39.0,99.0,32.0,11.0,9.464
2220,39,81,39.0,99.0,32.0,11.0,9.464
2220,39,81,39.0,99.0,32.0,11.0,9.464
2220,39,80,39.0,99.0,32.0,11.0,30.464
2220,39,95,39.0,99.0,32.0,11.0,30.464
2220,39,79,39.0,99.0,32.0,11.0,30.464
2340,43,95,39.0,99.0,32.0,11.0,30.464
2340,43,74,39.0,99.0,32.0,11.0,30.464
2340,43,85,39.0,99.0,32.0,11.0,28.464
2340,43,76,39.0,99.0,32.0,11.0,28.464
2940,54,80,39.0,99.0,32.0,11.0,28.464
2940,54,80,39.0,99.0,32.0,11.0,28.464
2940,54,84,39.0,99.0,32.0,11.0,28.464
2940,54,92,39.0,99.0,32.0,11.0,19.464
2940,54,84,39.0,99.0,32.0,11.0,19.464
2940,54,84,39.0,99.0,32.0,11.0,19.464
2460,43,80,39.0,99.0,32.0,11.0,19.464
2460,43,86,39.0,99.0,32.0,11.0,19.464
2460,43,84,39.0,99.0,32.0,11.0,28.464
2460,43,106,39.0,99.0,32.0,11.0,28.464
2460,43,85,39.0,99.0,32.0,11.0,28.464
2280,39,89,39.0,99.0,32.0,11.0,28.464
2280,39,81,39.0,99.0,32.0,11.0,28.464
2280,39,78,39.0,99.0,32.0,11.0,13.464
2280,39,85,39.0,99.0,32.0,11.0,13.464
2340,43,82,39.0,99.0,32.0,11.0,13.464
2340,43,84,39.0,99.0,32.0,11.0,13.464
2340,43,74,39.0,99.0,32.0,11.0,13.464
2340,43,97,39.0,99.0,32.0,11.0,28.464
2340,43,97,39.0,99.0,32.0,11.0,28.464
2340,43,76,39.0,99.0,32.0,11.0,28.464
2220,39,81,39.0,99.0,32.0,11.0,28.464
2220,39,76,39.0,99.0,32.0,11.0,28.464
2220,39,84,39.0,99.0,32.0,11.0,30.464
2220,39,76,39.0,99.0,32.0,11.0,30.464
2280,39,82,39.0,99.0,32.0,11.0,30.464
2280,39,83,39.0,99.0,32.0,11.0,30.464
2280,39,86,39.0,99.0,32.0,11.0,30.464
2280,39,90,39.0,99.0,32.0,11.0,12.464
2280,39,85,39.0,99.0,32.0,11.0,12.464
2340,43,81,39.0,99.0,32.0,11.0,12.464
2340,43,81,39.0,99.0,32.0,11.0,12.464
2340,43,78,39.0,99.0,32.0,11.0,12.464
2340,43,87,39.0,99.0,32.0,11.0,32.464
2340,43,103,39.0,99.0,32.0,11.0,32.464
2340,43,84,39.0,99.0,32.0,11.0,32.464
2340,43,90,39.0,99.0,32.0,11.0,32.464
2340,43,86,39.0,99.0,32.0,11.0,32.464
2340,43,84,39.0,99.0,32.0,11.0,10.464
2340,43,86,39.0,99.0,32.0,11.0,10.464
2640,46,86,39.0,99.0,32.0,11.0,10.464
2640,46,95,39.0,99.0,32.0,11.0,10.464
2640,46,86,39.0,99.0,32.0,11.0,10.464
2640,46,94,39.0,99.0,32.0,11.0,-31.072
2640,46,78,39.0,99.0,32.0,11.0,-31.072
2640,46,78,39.0,99.0,32.0,11.0,-31.072
2640,46,91,39.0,99.0,32.0,11.0,-31.072
2640,46,78,39.0,99.0,32.0,11.0,-31.072
2640,46,87,39.0,99.0,32.0,11.0,-31.072
2640,46,88,39.0,99.0,32.0,11.0,-31.072
2280,39,87,39.0,99.0,32.0,11.0,-31.072
2280,39,93,39.0,99.0,32.0,11.0,-31.072
2280,39,86,39.0,99.0,32.0,11.0,-31.072
2280,39,91,39.0,99.0,32.0,11.0,20.464
2400,43,87,39.0,99.0,32.0,11.0,20.464
2400,43,87,39.0,99.0,32.0,11.0,20.464
2400,43,86,39.0,99.0,32.0,11.0,20.464
2400,43,86,39.0,99.0,32.0,11.0,20.464
2400,43,90,39.0,99.0,32.0,11.0,18.464
2400,43,92,39.0,99.0,32.0,11.0,18.464
2520,46,92,39.0,99.0,32.0,11.0,18.464
2520,46,110,39.0,99.0,32.0,11.0,18.464
2520,46,86,39.0,99.0,32.0,11.0,18.464
2520,46,100,39.0,99.0,32.0,11.0,8.464
2520,46,91,39.0,99.0,32.0,11.0,8.464
2400,43,90,39.0,99.0,32.0,11.0,8.464
2400,43,89,39.0,99.0,32.0,11.0,8.464
2400,43,89,39.0,99.0,32.0,11.0,8.464
2400,43,92,39.0,99.0,32.0,11.0,28.464
2520,46,83,39.0,99.0,32.0,11.0,28.464
2520,46,96,39.0,99.0,32.0,11.0,28.464
2520,46,96,39.0,99.0,32.0,11.0,28.464
2520,46,81,39.0,99.0,32.0,11.0,28.464
2520,46,92,39.0,99.0,32.0,11.0,28.464
2520,46,81,39.0,99.0,32.0,11.0,28.464
2340,43,89,39.0,99.0,32.0,11.0,28.464
2340,43,78,39.0,99.0,32.0,11.0,28.464
2340,43,85,39.0,99.0,32.0,11.0,28.464
2340,43,86,39.0,99.0,32.0,11.0,8.464
2460,43,83,39.0,99.0,32.0,11.0,8.464
2460,43,92,39.0,99.0,32.0,11.0,8.464
2460,43,88,39.0,99.0,32.0,11.0,8.464
2460,43,94,39.0,99.0,32.0,11.0,8.464
2460,43,90,39.0,99.0,32.0,11.0,12.464
2460,43,90,39.0,99.0,32.0,11.0,12.464
2280,39,89,39.0,99.0,32.0,11.0,12.464
2280,39,89,39.0,99.0,32.0,11.0,12.464
2280,39,88,39.0,99.0,32.0,11.0,12.464
2280,39,107,39.0,99.0,32.0,11.0,27.464
2400,43,90,39.0,99.0,32.0,11.0,27.464
2400,43,110,39.0,99.0,32.0,11.0,27.464
2400,43,86,39.0,99.0,32.0,11.0,27.464
2400,43,90,39.0,99.0,32.0,11.0,27.464
2400,43,85,39.0,99.0,32.0,11.0,-32.072
2520,46,93,39.0,99.0,32.0,11.0,-32.072
2520,46,93,39.0,99.0,32.0,11.0,-32.072
2520,46,87,39.0,99.0,32.0,11.0,-32.072
2520,46,87,39.0,99.0,32.0,11.0,-32.072
2520,46,88,39.0,99.0,32.0,11.0,32.464
2460,43,84,39.0,99.0,32.0,11.0,32.464
2460,43,96,39.0,99.0,32.0,11.0,32.464
2460,43,84,39.0,99.0,32.0,11.0,32.464
2460,43,97,39.0,99.0,32.0,11.0,32.464
2460,43,85,39.0,99.0,32.0,11.0,12.464
2400,43,87,39.0,99.0,32.0,11.0,12.464
2400,43,90,39.0,99.0,32.0,11.0,12.464
2400,43,89,39.0,99.0,32.0,11.0,12.464
2400,43,79,39.0,99.0,32.0,11.0,12.464
2520,46,87,39.0,99.0,32.0,11.0,28.464
2520,46,93,39.0,99.0,32.0,11.0,28.464
2520,46,93,39.0,99.0,32.0,11.0,28.464
2520,46,86,39.0,99.0,32.0,11.0,28.464
2520,46,83,39.0,99.0,32.0,11.0,28.464
2520,46,84,39.0,99.0,32.0,11.0,-32.072
2520,46,88,39.0,99.0,32.0,11.0,-32.072
2520,46,90,39.0,99.0,32.0,11.0,-32.072
2520,46,87,39.0,99.0,32.0,11.0,-32.072
2520,46,112,39.0,99.0,32.0,11.0,-32.072
2520,46,92,39.0,99.0,32.0,11.0,8.464
2220,39,97,39.0,99.0,32.0,11.0,8.464
2220,39,86,39.0,99.0,32.0,11.0,8.464
2220,39,83,39.0,99.0,32.0,11.0,8.464
2220,39,86,39.0,99.0,32.0,11.0,8.464
2700,50,85,39.0,99.0,32.0,11.0,21.464
2700,50,85,39.0,99.0,32.0,11.0,21.464
2700,50,87,39.0,99.0,32.0,11.0,21.464
2700,50,88,39.0,99.0,32.0,11.0,21.464
2700,50,98,39.0,99.0,32.0,11.0,21.464
2700,50,89,39.0,99.0,32.0,11.0,24.464
2400,43,103,39.0,99.0,32.0,11.0,24.464
2400,43,82,39.0,99.0,32.0,11.0,24.464
2400,43,94,39.0,99.0,32.0,11.0,24.464
2400,43,81,39.0,99.0,32.0,11.0,24.464
2640,46,87,39.0,99.0,32.0,11.0,26.464
2640,46,78,39.0,99.0,32.0,11.0,26.464
2640,46,88,39.0,99.0,32.0,11.0,26.464
2640,46,88,39.0,99.0,32.0,11.0,26.464
2640,46,90,39.0,99.0,32.0,11.0,26.464
2640,46,84,39.0,99.0,32.0,11.0,25.464
2340,43,88,39.0,99.0,32.0,11.0,25.464
2340,43,83,39.0,99.0,32.0,11.0,25.464
2340,43,84,39.0,99.0,32.0,11.0,25.464
2340,43,84,39.0,99.0,32.0,11.0,25.464
2520,46,81,39.0,99.0,32.0,11.0,8.464
2520,46,89,39.0,99.0,32.0,11.0,8.464
2520,46,84,39.0,99.0,32.0,11.0,8.464
2520,46,105,39.0,99.0,32.0,11.0,8.464
2520,46,87,39.0,99.0,32.0,11.0,8.464
2280,39,103,39.0,99.0,32.0,11.0,12.464
2280,39,83,39.0,99.0,32.0,11.0,12.464
2280,39,83,39.0,99.0,32.0,11.0,12.464
2280,39,88,39.0,99.0,32.0,11.0,12.464
2280,39,79,39.0,99.0,32.0,11.0,12.464
2340,43,81,39.0,99.0,32.0,11.0,13.464
2340,43,85,39.0,99.0,32.0,11.0,13.464
2340,43,87,39.0,99.0,32.0,11.0,13.464
2340,43,87,39.0,99.0,32.0,11.0,13.464
2340,43,88,39.0,99.0,32.0,11.0,13.464
2400,43,103,39.0,99.0,32.0,11.0,12.464
2400,43,88,39.0,99.0,32.0,11.0,12.464
2400,43,96,39.0,99.0,32.0,11.0,12.464
2400,43,79,39.0,99.0,32.0,11.0,12.464
2400,43,79,39.0,99.0,32.0,11.0,12.464
2640,46,87,39.0,99.0,32.0,11.0,-29.072
2640,46,80,39.0,99.0,32.0,11.0,-29.072
2640,46,87,39.0,99.0,32.0,11.0,-29.072
2640,46,81,39.0,99.0,32.0,11.0,-29.072
2640,46,75,39.0,99.0,32.0,11.0,-29.072
2460,43,87,39.0,99.0,32.0,11.0,10.464
2460,43,84,39.0,99.0,32.0,11.0,10.464
2460,43,79,39.0,99.0,32.0,11.0,10.464
2460,43,82,39.0,99.0,32.0,11.0,10.464
2460,43,86,39.0,99.0,32.0,11.0,10.464
2580,46,92,39.0,99.0,32.0,11.0,-32.072
2580,46,83,39.0,99.0,32.0,11.0,-32.072
2580,46,98,39.0,99.0,32.0,11.0,-32.072
2580,46,98,39.0,99.0,32.0,11.0,-32.072
2580,46,76,39.0,99.0,32.0,11.0,-32.072
2340,43,91,39.0,99.0,32.0,11.0,24.464
2340,43,79,39.0,99.0,32.0,11.0,24.464
2340,43,79,39.0,99.0,32.0,11.0,24.464
2340,43,77,39.0,99.0,32.0,11.0,24.464
2340,43,78,39.0,99.0,32.0,11.0,24.464
2400,43,79,39.0,99.0,32.0,11.0,26.464
2400,43,76,39.0,99.0,32.0,11.0,26.464
2400,43,89,39.0,99.0,32.0,11.0,26.464
2400,43,78,39.0,99.0,32.0,11.0,26.464
2520,46,78,39.0,99.0,32.0,11.0,26.464
2520,46,72,39.0,99.0,32.0,11.0,31.464
2520,46,72,39.0,99.0,32.0,11.0,31.464
2520,46,81,39.0,99.0,32.0,11.0,31.464
2520,46,77,39.0,99.0,32.0,11.0,31.464
2520,46,77,39.0,99.0,32.0,11.0,31.464
2340,43,86,39.0,99.0,32.0,11.0,28.464
2340,43,80,39.0,99.0,32.0,11.0,28.464
2340,43,80,39.0,99.0,32.0,11.0,28.464
2340,43,83,39.0,99.0,32.0,11.0,28.464
2700,50,77,39.0,99.0,32.0,11.0,28.464
2700,50,94,39.0,99.0,32.0,11.0,8.464
2700,50,80,39.0,99.0,32.0,11.0,8.464
2700,50,102,39.0,99.0,32.0,11.0,8.464
2700,50,79,39.0,99.0,32.0,11.0,8.464
2700,50,79,39.0,99.0,32.0,11.0,8.464
2520,46,82,39.0,99.0,32.0,11.0,31.464
2520,46,80,39.0,99.0,32.0,11.0,31.464
2520,46,78,39.0,99.0,32.0,11.0,31.464
2520,46,79,39.0,99.0,32.0,11.0,31.464
2400,43,80,39.0,99.0,32.0,11.0,31.464
2400,43,83,39.0,99.0,32.0,11.0,29.464
2400,43,76,39.0,99.0,32.0,11.0,29.464
2400,43,90,39.0,99.0,32.0,11.0,29.464
2400,43,72,39.0,99.0,32.0,11.0,29.464
2220,39,84,39.0,99.0,32.0,11.0,29.464
2220,39,77,39.0,99.0,32.0,11.0,14.464
2220,39,80,39.0,99.0,32.0,11.0,14.464
2220,39,80,39.0,99.0,32.0,11.0,14.464
2220,39,76,39.0,99.0,32.0,11.0,14.464
2340,43,82,39.0,99.0,32.0,11.0,14.464
2340,43,80,39.0,99.0,32.0,11.0,15.464
2340,43,80,39.0,99.0,32.0,11.0,15.464
2340,43,85,39.0,99.0,32.0,11.0,15.464
2340,43,79,39.0,99.0,32.0,11.0,15.464
2400,43,79,39.0,99.0,32.0,11.0,15.464
2400,43,93,39.0,99.0,32.0,11.0,20.464
2400,43,74,39.0,99.0,32.0,11.0,20.464
2400,43,85,39.0,99.0,32.0,11.0,20.464
2400,43,82,39.0,99.0,32.0,11.0,20.464
2220,39,80,39.0,99.0,32.0,11.0,20.464
2220,39,80,39.0,99.0,32.0,11.0,28.464
2220,39,76,39.0,99.0,32.0,11.0,28.464
2220,39,78,39.0,99.0,32.0,11.0,28.464
2220,39,95,39.0,99.0,32.0,11.0,28.464
2340,43,81,39.0,99.0,32.0,11.0,28.464
2340,43,82,39.0,99.0,32.0,11.0,-32.072
2340,43,77,39.0,99.0,32.0,11.0,-32.072
2340,43,80,39.0,99.0,32.0,11.0,-32.072
2340,43,79,39.0,99.0,32.0,11.0,-32.072
2460,43,80,39.0,99.0,32.0,11.0,-32.072
2460,43,86,39.0,99.0,32.0,11.0,11.464
2460,43,74,39.0,99.0,32.0,11.0,11.464
2460,43,78,39.0,99.0,32.0,11.0,11.464
2460,43,78,39.0,99.0,32.0,11.0,11.464
2700,50,91,39.0,99.0,32.0,11.0,11.464
2700,50,79,39.0,99.0,32.0,11.0,29.464
2700,50,88,39.0,99.0,32.0,11.0,29.464
2700,50,75,39.0,99.0,32.0,11.0,29.464
2700,50,75,39.0,99.0,32.0,11.0,29.464
2400,43,76,39.0,99.0,32.0,11.0,29.464
2400,43,77,39.0,99.0,32.0,11.0,31.464
2400,43,82,39.0,99.0,32.0,11.0,31.464
2400,43,76,39.0,99.0,32.0,11.0,31.464
2280,39,76,39.0,99.0,32.0,11.0,31.464
2280,39,82,39.0,99.0,32.0,11.0,31.464
2280,39,76,39.0,99.0,32.0,11.0,32.464
2280,39,76,39.0,99.0,32.0,11.0,32.464
2280,39,79,39.0,99.0,32.0,11.0,32.464
2280,39,77,39.0,99.0,32.0,11.0,32.464
2400,43,83,39.0,99.0,32.0,11.0,32.464
2400,43,99,39.0,99.0,32.0,11.0,-32.072
2400,43,77,39.0,99.0,32.0,11.0,-32.072
2400,43,84,39.0,99.0,32.0,11.0,-32.072
2460,43,79,39.0,99.0,32.0,11.0,-32.072
2460,43,75,39.0,99.0,32.0,11.0,-32.072
2460,43,85,39.0,99.0,32.0,11.0,11.464
2460,43,67,39.0,99.0,32.0,11.0,11.464
2460,43,78,39.0,99.0,32.0,11.0,11.464
2280,39,75,39.0,99.0,32.0,11.0,11.464
2280,39,75,39.0,99.0,32.0,11.0,11.464
2280,39,80,39.0,99.0,32.0,11.0,-32.072
2280,39,79,39.0,99.0,32.0,11.0,-32.072
2280,39,93,39.0,99.0,32.0,11.0,-32.072
2460,43,75,39.0,99.0,32.0,11.0,-32.072
2460,43,80,39.0,99.0,32.0,11.0,-32.072
2460,43,77,39.0,99.0,32.0,11.0,14.464
2460,43,76,39.0,99.0,32.0,11.0,14.464
2460,43,84,39.0,99.0,32.0,11.0,14.464
2460,43,62,39.0,99.0,32.0,11.0,14.464
2460,43,79,39.0,99.0,32.0,11.0,14.464
2460,43,76,39.0,99.0,32.0,11.0,31.464
2460,43,80,39.0,99.0,32.0,11.0,31.464
2460,43,80,39.0,99.0,32.0,11.0,31.464
2460,43,80,39.0,99.0,32.0,11.0,31.464
2460,43,84,39.0,99.0,32.0,11.0,31.464
2460,43,73,39.0,99.0,32.0,11.0,29.464
2460,43,78,39.0,99.0,32.0,11.0,29.464
2460,43,83,39.0,99.0,32.0,11.0,29.464
2220,39,83,39.0,99.0,32.0,11.0,29.464
2220,39,77,39.0,99.0,32.0,11.0,29.464
2220,39,78,39.0,99.0,32.0,11.0,11.464
2220,39,93,39.0,99.0,32.0,11.0,11.464
2220,39,76,39.0,99.0,32.0,11.0,11.464
2520,46,72,39.0,99.0,32.0,11.0,11.464
2520,46,83,39.0,99.0,32.0,11.0,11.464
2520,46,79,39.0,99.0,32.0,11.0,16.464
2520,46,79,39.0,99.0,32.0,11.0,16.464
2520,46,79,39.0,99.0,32.0,11.0,16.464
2160,39,80,39.0,99.0,32.0,11.0,16.464
2160,39,96,39.0,99.0,32.0,11.0,16.464
2160,39,84,39.0,99.0,32.0,11.0,29.464
2160,39,79,39.0,99.0,32.0,11.0,29.464
2160,39,78,39.0,99.0,32.0,11.0,29.464
2580,46,77,39.0,99.0,32.0,11.0,29.464
2580,46,79,39.0,99.0,32.0,11.0,29.464
2580,46,72,39.0,99.0,32.0,11.0,12.464
2580,46,75,39.0,99.0,32.0,11.0,12.464
2400,43,84,39.0,99.0,32.0,11.0,12.464
2400,43,84,39.0,99.0,32.0,11.0,12.464
2400,43,75,39.0,99.0,32.0,11.0,12.464
2400,43,76,39.0,99.0,32.0,11.0,31.464
2400,43,79,39.0,99.0,32.0,11.0,31.464
2400,43,74,39.0,99.0,32.0,11.0,31.464
2400,43,85,39.0,99.0,32.0,11.0,31.464
2400,43,78,39.0,99.0,32.0,11.0,31.464
2400,43,75,39.0,99.0,32.0,11.0,11.464
2400,43,77,39.0,99.0,32.0,11.0,11.464
2340,43,73,39.0,99.0,32.0,11.0,11.464
2340,43,79,39.0,99.0,32.0,11.0,11.464
2340,43,80,39.0,99.0,32.0,11.0,11.464
2340,43,80,39.0,99.0,32.0,11.0,13.464
2340,43,75,39.0,99.0,32.0,11.0,13.464
2340,43,75,39.0,99.0,32.0,11.0,13.464
2460,43,73,39.0,99.0,32.0,11.0,13.464
2460,43,80,39.0,99.0,32.0,11.0,13.464
2460,43,77,39.0,99.0,32.0,11.0,14.464
2460,43,69,39.0,99.0,32.0,11.0,14.464
1860,32,72,39.0,99.0,32.0,11.0,14.464
1860,32,83,39.0,99.0,32.0,11.0,14.464
1860,32,76,39.0,99.0,32.0,11.0,14.464
1860,32,80,39.0,99.0,32.0,11.0,0.464
1860,32,94,39.0,99.0,32.0,11.0,0.464
2100,36,69,39.0,99.0,32.0,11.0,0.464
2100,36,83,39.0,99.0,32.0,11.0,0.464
2100,36,83,39.0,99.0,32.0,11.0,0.464
2100,36,86,39.0,99.0,32.0,11.0,14.464
2100,36,88,39.0,99.0,32.0,11.0,14.464
2100,36,76,39.0,99.0,32.0,11.0,14.464
2100,36,80,39.0,99.0,32.0,11.0,14.464
2100,36,84,39.0,99.0,32.0,11.0,14.464
2100,36,78,39.0,99.0,32.0,11.0,3.464
2100,36,79,39.0,99.0,32.0,11.0,3.464
1860,32,81,39.0,99.0,32.0,11.0,3.464
1860,32,74,39.0,99.0,32.0,11.0,3.464
1860,32,76,39.0,99.0,32.0,11.0,3.464
1860,32,77,39.0,99.0,32.0,11.0,19.464
1860,32,76,39.0,99.0,32.0,11.0,19.464
2100,36,83,39.0,99.0,32.0,11.0,19.464
2100,36,83,39.0,99.0,32.0,11.0,19.464
2100,36,74,39.0,99.0,32.0,11.0,19.464
2100,36,77,39.0,99.0,32.0,11.0,10.464
2100,36,76,39.0,99.0,32.0,11.0,10.464
1920,36,67,39.0,99.0,32.0,11.0,10.464
1920,36,86,39.0,99.0,32.0,11.0,10.464
1920,36,80,39.0,99.0,32.0,11.0,10.464
1920,36,89,39.0,99.0,32.0,11.0,5.464
1920,36,101,39.0,99.0,32.0,11.0,5.464
1920,36,77,39.0,99.0,32.0,11.0,5.464
1920,36,75,39.0,99.0,32.0,11.0,5.464
1920,36,88,39.0,99.0,32.0,11.0,5.464
1920,36,81,39.0,99.0,32.0,11.0,16.464
1920,36,81,39.0,99.0,32.0,11.0,16.464
1920,36,74,39.0,99.0,32.0,11.0,16.464
1920,36,99,39.0,99.0,32.0,11.0,16.464
1920,36,75,39.0,99.0,32.0,11.0,16.464
1920,36,74,39.0,99.0,32.0,11.0,11.464
1920,36,75,39.0,99.0,32.0,11.0,11.464
2040,36,79,39.0,99.0,32.0,11.0,11.464
2040,36,77,39.0,99.0,32.0,11.0,11.464
2040,36,79,39.0,99.0,32.0,11.0,11.464
2040,36,78,39.0,99.0,32.0,11.0,15.464
2100,36,75,39.0,99.0,32.0,11.0,15.464
2100,36,79,39.0,99.0,32.0,11.0,15.464
2100,36,83,39.0,99.0,32.0,11.0,15.464
2100,36,83,39.0,99.0,32.0,11.0,15.464
2100,36,73,39.0,99.0,32.0,11.0,3.464
2100,36,73,39.0,99.0,32.0,11.0,3.464
1920,36,67,39.0,99.0,32.0,11.0,3.464
1920,36,75,39.0,99.0,32.0,11.0,3.464
1920,36,69,39.0,99.0,32.0,11.0,3.464
1920,36,72,39.0,99.0,32.0,11.0,17.464
2040,36,81,39.0,99.0,32.0,11.0,17.464
2040,36,72,39.0,99.0,32.0,11.0,17.464
2040,36,83,39.0,99.0,32.0,11.0,17.464
2040,36,78,39.0,99.0,32.0,11.0,17.464
2040,36,83,39.0,99.0,32.0,11.0,17.464
2040,36,79,39.0,99.0,32.0,11.0,17.464
2040,36,79,39.0,99.0,32.0,11.0,17.464
2040,36,84,39.0,99.0,32.0,11.0,17.464
2040,36,88,39.0,99.0,32.0,11.0,17.464
2040,36,79,39.0,99.0,32.0,11.0,0.464
2040,36,75,39.0,99.0,32.0,11.0,0.464
1860,32,80,39.0,99.0,32.0,11.0,0.464
1860,32,99,39.0,99.0,32.0,11.0,0.464
1860,32,73,39.0,99.0,32.0,11.0,0.464
1860,32,71,39.0,99.0,32.0,11.0,11.464
2040,36,76,39.0,99.0,32.0,11.0,11.464
2040,36,78,39.0,99.0,32.0,11.0,11.464
2040,36,81,39.0,99.0,32.0,11.0,11.464
2040,36,84,39.0,99.0,32.0,11.0,11.464
2040,36,84,39.0,99.0,32.0,11.0,18.464
2040,36,92,39.0,99.0,32.0,11.0,18.464
2160,39,82,39.0,99.0,32.0,11.0,18.464
2160,39,85,39.0,99.0,32.0,11.0,18.464
2160,39,90,39.0,99.0,32.0,11.0,18.464
2160,39,79,39.0,99.0,32.0,11.0,15.464
1740,32,80,39.0,99.0,32.0,11.0,15.464
1740,32,85,39.0,99.0,32.0,11.0,15.464
1740,32,85,39.0,99.0,32.0,11.0,15.464
1740,32,77,39.0,99.0,32.0,11.0,15.464
1740,32,80,39.0,99.0,32.0,11.0,18.464
2100,36,91,39.0,99.0,32.0,11.0,18.464
2100,36,76,39.0,99.0,32.0,11.0,18.464
2100,36,76,39.0,99.0,32.0,11.0,18.464
2100,36,77,39.0,99.0,32.0,11.0,18.464
2100,36,77,39.0,99.0,32.0,11.0,-0.536
2160,39,81,39.0,99.0,32.0,11.0,-0.536
2160,39,76,39.0,99.0,32.0,11.0,-0.536
2160,39,80,39.0,99.0,32.0,11.0,-0.536
2160,39,77,39.0,99.0,32.0,11.0,-0.536
2160,39,75,39.0,99.0,32.0,11.0,19.464
1920,36,74,39.0,99.0,32.0,11.0,19.464
1920,36,82,39.0,99.0,32.0,11.0,19.464
1920,36,78,39.0,99.0,32.0,11.0,19.464
1920,36,73,39.0,99.0,32.0,11.0,19.464
1980,36,84,39.0,99.0,32.0,11.0,4.464
1980,36,84,39.0,99.0,32.0,11.0,4.464
1980,36,78,39.0,99.0,32.0,11.0,4.464
1980,36,80,39.0,99.0,32.0,11.0,4.464
1980,36,81,39.0,99.0,32.0,11.0,4.464
1980,36,78,39.0,99.0,32.0,11.0,12.464
2160,39,72,39.0,99.0,32.0,11.0,12.464
2160,39,80,39.0,99.0,32.0,11.0,12.464
2160,39,76,39.0,99.0,32.0,11.0,12.464
2160,39,73,39.0,99.0,32.0,11.0,12.464
2040,36,75,39.0,99.0,32.0,11.0,17.464
2040,36,75,39.0,99.0,32.0,11.0,17.464
2040,36,73,39.0,99.0,32.0,11.0,17.464
2040,36,71,39.0,99.0,32.0,11.0,17.464
2040,36,71,39.0,99.0,32.0,11.0,17.464
2040,36,80,39.0,99.0,32.0,11.0,12.464
2160,39,74,39.0,99.0,32.0,11.0,12.464
2160,39,74,39.0,99.0,32.0,11.0,12.464
2160,39,91,39.0,99.0,32.0,11.0,12.464
2160,39,73,39.0,99.0,32.0,11.0,12.464
2160,39,76,39.0,99.0,32.0,11.0,7.464
2160,39,81,39.0,99.0,32.0,11.0,7.464
2160,39,80,39.0,99.0,32.0,11.0,7.464
2160,39,77,39.0,99.0,32.0,11.0,7.464
2160,39,80,39.0,99.0,32.0,11.0,7.464
2100,36,75,39.0,99.0,32.0,11.0,2.464
2100,36,73,39.0,99.0,32.0,11.0,2.464
2100,36,73,39.0,99.0,32.0,11.0,2.464
2100,36,78,39.0,99.0,32.0,11.0,2.464
2100,36,75,39.0,99.0,32.0,11.0,2.464
2100,36,83,39.0,99.0,32.0,11.0,1.464
1980,36,77,39.0,99.0,32.0,11.0,1.464
1980,36,78,39.0,99.0,32.0,11.0,1.464
1980,36,77,39.0,99.0,32.0,11.0,1.464
1980,36,83,39.0,99.0,32.0,11.0,1.464
1980,36,77,39.0,99.0,32.0,11.0,20.464
1980,36,75,39.0,99.0,32.0,11.0,20.464
1980,36,92,39.0,99.0,32.0,11.0,20.464
1980,36,72,39.0,99.0,32.0,11.0,20.464
1980,36,69,39.0,99.0,32.0,11.0,20.464
1920,36,78,39.0,99.0,32.0,11.0,14.464
1920,36,78,39.0,99.0,32.0,11.0,14.464
1920,36,81,39.0,99.0,32.0,11.0,14.464
1920,36,79,39.0,99.0,32.0,11.0,14.464
1920,36,87,39.0,99.0,32.0,11.0,14.464
1980,36,73,39.0,99.0,32.0,11.0,13.464
1980,36,73,39.0,99.0,32.0,11.0,13.464
1980,36,78,39.0,99.0,32.0,11.0,13.464
1980,36,91,39.0,99.0,32.0,11.0,13.464
1980,36,86,39.0,99.0,32.0,11.0,13.464
2040,36,81,39.0,99.0,32.0,11.0,9.464
2040,36,88,39.0,99.0,32.0,11.0,9.464
2040,36,74,39.0,99.0,32.0,11.0,9.464
2040,36,74,39.0,99.0,32.0,11.0,9.464
2040,36,78,39.0,99.0,32.0,11.0,9.464
1920,36,89,39.0,99.0,32.0,11.0,3.464
1920,36,79,39.0,99.0,32.0,11.0,3.464
1920,36,79,39.0,99.0,32.0,11.0,3.464
1920,36,92,39.0,99.0,32.0,11.0,3.464
1920,36,77,39.0,99.0,32.0,11.0,3.464
2040,36,79,39.0,99.0,32.0,11.0,18.464
2040,36,83,39.0,99.0,32.0,11.0,18.464
2040,36,74,39.0,99.0,32.0,11.0,18.464
2040,36,79,39.0,99.0,32.0,11.0,18.464
1920,36,94,39.0,99.0,32.0,11.0,18.464
1920,36,75,39.0,99.0,32.0,11.0,13.464
1920,36,76,39.0,99.0,32.0,11.0,13.464
1920,36,76,39.0,99.0,32.0,11.0,13.464
1920,36,80,39.0,99.0,32.0,11.0,13.464
1920,36,78,39.0,99.0,32.0,11.0,13.464
1980,36,76,39.0,99.0,32.0,11.0,0.464
